Run,BSH enzyme,Inhibitor,Replicate,Sample ID,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA
Run 4,F,XIII,Average,F-XIII-1,0.114752333333333,0.0511656666666667,0.0947986666666667,0.0209106666666667,0.0123416666666667,0.0720133333333333,0.00987333333333333,0.008596,0.00930566666666667,0.00535666666666667
Run 4,F,XIII,SD,F-XIII-2,0.0150744638821198,0.0129074549130854,0.00727212137779158,0.00265949644356471,0.00231496702640304,0.0518894079782506,0.00236079908787964,0.00097023656909024,0.00177841455609578,0.000121220185337811
Run 4,F,XIII,CV (%),F-XIII-3,13.1365205780448,25.2267892787847,7.67112200360579,12.7183723310178,18.7573290458045,72.0552786218996,23.9108617948647,11.2870703709893,19.1110924106721,2.26297794656772
Run 5,F,XIV,Average,F-XIV-1,2.30906366666667,0.625476,0.470864,0.230566,0.129588666666667,10.3528396666667,0.159336333333333,0.119222,0.071888,0.047324
Run 5,F,XIV,SD,F-XIV-2,1.21793305378922,0.178471680865621,0.15164894466827,0.126350598419636,0.045288426969076,8.01840028864488,0.0376967186945142,0.0284446412000573,0.0458805983831946,0.0327939429925711
Run 5,F,XIV,CV (%),F-XIV-3,52.7457545398655,28.5337376439098,32.2065277167654,54.8001866795781,34.9478300332919,77.451216736814,23.6585830148685,23.8585506031247,63.8223324938719,69.296642279966
Run 2,F,XV,Average,F-XV-1,4.53089333333333,0.06108,1.14742,0.28571,0.0246,0.00883666666666667,0.00716333333333333,0.000863333333333333,0.00357,0.00062
Run 2,F,XV,SD,F-XV-2,0.594914955294732,0.0194887890850099,0.196008588587337,0.048109613384437,0.00469497603827751,0.00339414692276768,0.000983480215018753,0.000359212100761282,0.00140342438342791,0.000588982172905089
Run 2,F,XV,CV (%),F-XV-3,13.1301911461478,31.906989333677,17.0825494228214,16.8386172638119,19.0852684482826,38.4098105179292,13.7293654958411,41.6075792387585,39.3116073789331,94.9971246621111
Run 5,F,XVI,Average,F-XVI-1,1.79500366666667,0.335765,0.384172666666667,0.115263,0.0847816666666667,9.74356033333333,0.0945663333333333,0.094676,0.0336583333333333,0.032141
Run 5,F,XVI,SD,F-XVI-2,0.270308041175865,0.0318056107786032,0.0550264445183707,0.0121106590654679,0.0225543213228271,5.54693369419865,0.0541730870851323,0.0399188929831477,0.0124837499307433,0.020195915651438
Run 5,F,XVI,CV (%),F-XVI-3,15.0589130370875,9.47258075695894,14.3233627201581,10.5069788791441,26.6028284292914,56.9292281715775,57.2858068782043,42.1636877172121,37.0896259393216,62.8353680701845
Run 5,F,XVII,Average,F-XVII-1,2.362594,0.419856333333333,0.434760333333333,0.125411,0.0925676666666667,1.78541733333333,0.111026,0.148632666666667,0.0450566666666667,0.018635
Run 5,F,XVII,SD,F-XVII-2,0.0328833246646382,0.0597588863377936,0.0306429861849875,0.0201667386307256,0.0188817897545051,2.72339714928439,0.00844976940513763,0.0165639806306737,0.0217836881710452,0.000684436264381133
Run 5,F,XVII,CV (%),F-XVII-3,1.39183137960387,14.2331749204197,7.04824792778263,16.0805181608675,20.3978240290941,152.535606014302,7.61062220123001,11.1442396897992,48.3473141326741,3.67285357864842
Run 5,F,XVIII,Average,F-XVIII-1,2.12128366666667,0.285455333333333,0.371663,0.140878,0.101860666666667,1.45547533333333,0.0467763333333333,0.044383,0.0351683333333333,0.015398
Run 5,F,XVIII,SD,F-XVIII-2,0.328681963734449,0.087598825393571,0.106499307941413,0.0498038321718319,0.0450548037431452,1.54282169196908,0.0215112486930288,0.0136263131110363,0.00619178490690151,0.00582906827889329
Run 5,F,XVIII,CV (%),F-XVIII-3,15.4944842549479,30.687401903008,28.6548050092188,35.3524554379193,44.2317974322556,106.001225622677,45.9874623770471,30.7016495303073,17.6061368851756,37.8560090849025
Run 6,F,XIX,Average,F-XIX-1,2.66404666666667,0.0566896666666667,0.0742503333333333,0.0757836666666667,0.016153,0.450018666666667,0.011558,0.00971733333333333,0.024192,0.00692566666666667
